Date,Longitude (deg E),Latitude (deg N),Wildfire radiative power (Gigawatts per day)
20190716,-146.95000,66.550000,0.011697266
20190716,-146.85000,66.550000,0.15810818
20190716,-146.85000,66.650000,0.12711127
20190716,-146.75000,66.550000,0.046485038
20190716,-146.75000,67.350000,0.0040170760
20190716,-146.65000,66.550000,0.010116857
20190716,-146.65000,66.650000,0.0022737299
20190716,-146.15000,66.550000,0.026649357
20190716,-146.15000,66.650000,0.0046913433
20190716,-146.05000,66.650000,0.36324544
20190716,-144.15000,66.250000,0.00075596110
20190716,-144.15000,66.350000,0.17848292
20190716,-144.05000,66.250000,0.021402641
20190716,-144.05000,66.350000,0.013978246
20190716,-144.05000,66.450000,0.033724791
20190716,-143.95000,66.250000,0.0046106583
20190716,-143.95000,66.350000,0.026271965
20190716,-143.95000,66.450000,0.097347566
20190716,-143.85000,66.350000,0.13594369
20190716,-143.85000,66.450000,0.34648679
20190716,-143.85000,66.550000,0.44735526
20190716,-143.75000,66.350000,0.38496183
20190716,-143.75000,66.450000,0.31495805
20190716,-143.75000,66.550000,0.43963393
20190716,-143.65000,66.350000,0.0081981885
20190716,-143.65000,66.450000,0.069696022
20190716,-143.65000,66.550000,0.046393812
20190716,-143.55000,66.550000,0.064498673
20190716,-143.45000,66.450000,0.048332556
20190716,-143.45000,66.550000,0.10707758
20190716,-143.35000,66.450000,0.0016954677
20190716,-143.35000,66.550000,0.071566188
20190716,-143.35000,66.750000,0.049114466
20190716,-143.35000,66.850000,0.0073003120
20190716,-143.25000,66.550000,0.048699087
20190716,-143.25000,66.750000,0.069866511
20190716,-143.25000,66.850000,0.048153419
20190716,-143.25000,66.950000,0.00066355703
20190716,-143.15000,66.750000,0.18837451
20190716,-143.15000,66.850000,0.060429591
20190716,-143.15000,66.950000,0.22507959
20190716,-143.15000,67.250000,0.014571962
20190716,-143.05000,66.750000,0.044113700
20190716,-143.05000,66.850000,0.0066745721
20190716,-143.05000,66.950000,0.11485269
20190716,-143.05000,67.250000,0.025355895
20190716,-143.05000,67.350000,0.11381370
20190716,-142.95000,66.850000,0.016939783
20190716,-142.95000,67.250000,0.0037419653
20190716,-142.95000,67.350000,0.56678641
20190716,-142.55000,66.850000,0.016541262
20190716,-142.35000,66.050000,0.059780522
20190716,-142.25000,66.050000,0.027847375
20190716,-142.25000,66.150000,0.075451475
20190716,-142.15000,66.050000,0.0036024406
20190716,-142.15000,66.150000,0.00084466693
20190716,-142.05000,66.050000,0.0059099857
20190716,-141.95000,66.050000,0.0035022898
20190716,-141.95000,66.150000,0.0083330505
20190716,-141.85000,66.150000,0.043261615
20190716,-141.85000,66.550000,0.0023684566
20190716,-141.75000,66.150000,0.013948518
20190716,-141.65000,66.450000,0.034213288
20190716,-141.55000,66.450000,0.099607491
20190716,-53.150000,66.950000,0.058513378
20190716,-53.150000,67.050000,0.019291437
20190716,-27.150000,72.350000,0.0060371060
20190716,-26.650000,72.150000,0.00050151524
20190716,55.350000,68.150000,0.0015340890
20190716,65.950000,67.350000,0.0023397514
20190716,70.950000,66.150000,0.0087342617
20190716,70.950000,66.250000,0.012663344
20190716,71.050000,66.150000,0.0083085125
20190716,71.050000,66.250000,0.0038099030
20190716,71.450000,71.250000,0.0060612494
20190716,72.450000,67.750000,0.0039727480
20190716,72.450000,67.850000,0.0076094554
20190716,72.550000,67.750000,0.012175278
20190716,72.550000,67.850000,0.060733589
20190716,76.850000,66.150000,0.0019302291
20190716,76.950000,66.150000,0.00099194588
20190716,76.950000,66.350000,0.0012636694
20190716,77.050000,67.750000,0.0027425918
20190716,77.250000,66.250000,0.0045115126
20190716,78.750000,66.250000,0.066636665
20190716,79.050000,67.250000,0.0048226802
20190716,79.050000,67.350000,0.012762136
20190716,79.950000,68.550000,0.070005863
20190716,80.150000,67.850000,0.00047271883
20190716,80.350000,67.150000,0.0018437086
20190716,83.150000,67.250000,0.0022952426
20190716,83.150000,67.350000,0.010875297
20190716,83.250000,67.250000,0.020152935
20190716,83.250000,67.550000,0.011395093
20190716,83.550000,68.350000,0.00077370371
20190716,83.550000,68.450000,0.0032106620
20190716,83.650000,68.350000,0.0012844492
20190716,83.650000,68.450000,0.024307996
20190716,88.650000,68.050000,0.010643833
20190716,88.750000,68.050000,0.012666081
20190716,122.25000,67.350000,0.014547339
20190716,122.25000,67.450000,0.044371468
20190716,122.35000,67.350000,0.0044141218
20190716,122.35000,67.450000,0.0098316501
20190716,122.45000,67.350000,0.0052614622
20190716,124.15000,68.250000,0.0013591491
20190716,124.25000,68.250000,0.0029087149
20190716,124.45000,66.350000,1.0623663
20190716,124.45000,66.450000,0.29750941
20190716,124.55000,66.350000,2.8214877
20190716,124.55000,66.450000,0.52226329
20190716,124.55000,68.350000,0.0023564500
20190716,125.85000,67.050000,0.0029351075
20190716,126.15000,68.750000,0.035914557
20190716,126.25000,68.650000,0.0032880052
20190716,126.25000,68.750000,0.011973927
20190716,126.35000,68.650000,0.0047685167
20190716,126.35000,68.750000,0.011766713
20190716,130.75000,68.550000,0.013585659
20190716,130.85000,67.650000,0.0015561999
20190716,130.85000,68.550000,0.0021663890
20190716,130.95000,67.650000,0.011799276
20190716,131.35000,67.850000,0.010730048
20190716,131.35000,68.250000,0.0022052900
20190716,131.45000,67.250000,0.0050927025
20190716,131.55000,67.250000,0.0029410730
20190716,131.75000,67.250000,0.0081230736
20190716,131.85000,67.150000,0.0063956885
20190716,131.85000,67.250000,0.0044144134
20190716,131.95000,67.150000,0.016482436
20190716,131.95000,67.250000,0.038875433
20190716,132.15000,67.650000,0.0025719276
20190716,132.55000,67.550000,0.035309298
20190716,132.65000,67.550000,0.0041574434
20190716,132.75000,68.650000,0.0016204116
20190716,132.85000,67.950000,0.11208804
20190716,132.95000,67.450000,0.0019885385
20190716,132.95000,67.950000,0.057148860
20190716,133.05000,67.450000,0.010598974
20190716,133.25000,67.450000,0.0072557981
20190716,133.25000,67.750000,0.0046920568
20190716,133.35000,66.550000,0.00082981518
20190716,133.35000,66.750000,0.0029394761
20190716,133.35000,67.750000,0.024218790
20190716,133.35000,67.950000,0.080679679
20190716,133.35000,68.750000,0.029890153
20190716,133.45000,67.850000,0.0021059613
20190716,133.45000,67.950000,0.014017452
20190716,133.45000,68.750000,0.0086322722
20190716,133.55000,67.850000,0.0013741286
20190716,133.85000,68.550000,0.0069122821
20190716,133.95000,66.450000,0.0015283485
20190716,134.15000,68.250000,0.0097304981
20190716,134.25000,67.450000,0.019358024
20190716,134.25000,68.250000,0.0070913543
20190716,134.25000,69.150000,0.0021771615
20190716,134.35000,67.750000,0.0030399951
20190716,134.45000,67.750000,0.0024413326
20190716,134.45000,67.850000,0.014969146
20190716,134.55000,66.450000,0.00085663119
20190716,134.55000,67.850000,0.0050348675
20190716,134.55000,67.950000,0.0012736836
20190716,134.55000,68.650000,0.0025655873
20190716,134.55000,68.950000,0.0023073043
20190716,134.65000,67.950000,0.014539717
20190716,134.85000,67.550000,0.023148485
20190716,134.85000,68.450000,0.022002557
20190716,135.05000,67.550000,0.012531869
20190716,135.05000,68.250000,0.68628521
20190716,135.05000,68.350000,0.26081202
20190716,135.15000,67.450000,0.0033356819
20190716,135.15000,67.550000,0.015720537
20190716,135.15000,67.650000,0.081554919
20190716,135.15000,68.250000,0.0075701840
20190716,135.15000,68.350000,0.086382769
20190716,135.25000,67.550000,0.035881779
20190716,135.25000,67.650000,0.014477731
20190716,135.25000,67.750000,0.0071648778
20190716,135.25000,67.850000,0.039757327
20190716,135.25000,67.950000,0.00098155102
20190716,135.25000,68.350000,0.00068445222
20190716,135.25000,68.950000,0.0017193062
20190716,135.25000,69.050000,0.00090638177
20190716,135.35000,67.750000,0.0016865687
20190716,135.35000,67.850000,0.010848588
20190716,135.35000,67.950000,0.033352870
20190716,135.35000,68.350000,0.0069976078
20190716,135.35000,68.950000,0.0036500676
20190716,135.35000,69.050000,0.0042764325
20190716,135.45000,67.750000,0.0014306361
20190716,135.45000,68.350000,0.0015269562
20190716,135.45000,68.450000,0.013431653
20190716,135.45000,68.850000,0.0019753758
20190716,135.45000,68.950000,0.0049732453
20190716,135.45000,69.050000,0.0014164168
20190716,135.55000,68.450000,0.064503810
20190716,135.55000,68.850000,0.0078804725
20190716,135.55000,68.950000,0.042639878
20190716,135.55000,69.050000,0.0031888587
20190716,135.65000,68.350000,0.0030505517
20190716,135.65000,68.450000,0.069909563
20190716,135.65000,68.950000,0.0068510302
20190716,135.75000,68.250000,0.025302611
20190716,135.75000,68.350000,0.0014896121
20190716,135.75000,68.950000,0.0013094076
20190716,135.85000,68.250000,0.0052839412
20190716,135.85000,68.850000,0.00064023200
20190716,135.85000,68.950000,0.0045717260
20190716,135.85000,69.050000,0.0020141125
20190716,135.95000,68.350000,0.0042420591
20190716,135.95000,68.950000,0.022294836
20190716,135.95000,69.050000,0.010832484
20190716,136.05000,67.450000,0.0061235557
20190716,136.05000,67.850000,0.0025220907
20190716,136.05000,68.350000,0.0060708219
20190716,136.05000,68.950000,0.0088776783
20190716,136.15000,67.450000,0.010383021
20190716,136.15000,67.650000,0.0065263668
20190716,136.15000,67.850000,0.0034011291
20190716,136.25000,67.450000,0.064999300
20190716,136.25000,67.550000,0.0035902142
20190716,136.25000,67.750000,0.019972644
20190716,136.35000,67.650000,0.015488326
20190716,136.35000,67.750000,0.032531592
20190716,136.45000,67.650000,0.0024031001
20190716,136.45000,67.750000,0.039706202
20190716,136.55000,67.750000,0.059521765
20190716,136.75000,67.650000,0.0010142998
20190716,136.75000,67.750000,0.040352204
20190716,136.85000,67.650000,0.41875980
20190716,136.85000,67.750000,0.0079701705
20190716,136.85000,68.450000,0.013229839
20190716,136.85000,69.350000,0.0032962352
20190716,136.95000,67.650000,0.027479663
20190716,136.95000,68.350000,0.0021090278
20190716,136.95000,68.450000,0.0068919724
20190716,137.05000,68.150000,0.0013186833
20190716,137.05000,68.350000,0.0015383594
20190716,137.15000,67.650000,0.0014477095
20190716,137.15000,68.150000,0.0036559510
20190716,137.25000,67.650000,0.011233072
20190716,137.35000,67.550000,0.083730129
20190716,137.35000,67.650000,0.024669477
20190716,138.65000,68.950000,0.0018319675
20190716,141.15000,68.150000,0.018150653
20190716,142.25000,67.550000,0.00077527642
20190716,153.45000,67.950000,0.0014434927
20190716,153.65000,66.050000,0.0010680901
20190716,153.65000,66.150000,0.0011923139
20190716,162.25000,67.150000,0.069820078
20190716,162.35000,67.050000,0.0036361650
20190716,162.35000,67.150000,0.041185265
20190716,163.65000,66.550000,0.0014858788
20190717,-160.75000,68.050000,0.0021962208
20190717,-160.75000,68.150000,0.0034970026
20190717,-156.55000,66.050000,0.0039115744
20190717,-156.45000,66.050000,0.0022258494
20190717,-156.35000,66.850000,0.056924803
20190717,-156.35000,66.950000,0.023884862
20190717,-156.25000,66.850000,0.026743568
20190717,-156.25000,66.950000,0.031348720
20190717,-155.95000,66.850000,0.016845232
20190717,-155.85000,66.850000,0.14739770
20190717,-155.75000,66.850000,0.044839166
20190717,-155.45000,66.650000,0.027062883
20190717,-155.45000,66.750000,0.041523642
20190717,-155.35000,66.650000,0.072028667
20190717,-155.35000,66.750000,0.071189619
20190717,-153.55000,66.250000,0.0036581284
20190717,-153.45000,66.250000,0.046951934
20190717,-153.45000,66.350000,0.0045133519
20190717,-148.45000,66.850000,0.056887011
20190717,-147.25000,67.150000,0.0034158989
20190717,-147.15000,66.450000,0.021850435
20190717,-146.95000,66.550000,0.014003007
20190717,-146.85000,66.550000,0.044294484
20190717,-146.85000,66.650000,0.052647135
20190717,-146.75000,66.550000,0.0080938892
20190717,-146.65000,66.550000,0.0033853876
20190717,-146.65000,66.650000,0.0045464564
20190717,-146.15000,66.550000,0.0026960023
20190717,-146.05000,66.650000,0.097542144
20190717,-145.95000,66.650000,0.014263756
20190717,-144.15000,66.350000,0.051190971
20190717,-144.05000,66.250000,0.038246160
20190717,-144.05000,66.350000,0.0057587585
20190717,-144.05000,66.450000,0.0060691931
20190717,-143.95000,66.350000,0.0029881456
20190717,-143.95000,66.450000,0.029492031
20190717,-143.85000,66.350000,0.018223059
20190717,-143.85000,66.450000,0.047785981
20190717,-143.85000,66.550000,0.079471205
20190717,-143.75000,66.350000,0.067826235
20190717,-143.75000,66.450000,0.036496240
20190717,-143.75000,66.550000,0.047560439
20190717,-143.65000,66.350000,0.0039235779
20190717,-143.65000,66.450000,0.0059387738
20190717,-143.65000,66.550000,0.0046079376
20190717,-143.55000,66.550000,0.0063686471
20190717,-143.45000,66.450000,0.013915011
20190717,-143.45000,66.550000,0.036168465
20190717,-143.35000,66.550000,0.016183834
20190717,-143.35000,66.650000,0.037455634
20190717,-143.35000,66.750000,0.0072991496
20190717,-143.35000,66.850000,0.025725533
20190717,-143.25000,66.550000,0.016263312
20190717,-143.25000,66.650000,0.0041562988
20190717,-143.25000,66.750000,0.0067146332
20190717,-143.25000,66.850000,0.010818872
20190717,-143.15000,66.750000,0.027703639
20190717,-143.15000,66.850000,0.0083295736
20190717,-143.15000,66.950000,0.036912311
20190717,-143.15000,67.250000,0.0028510542
20190717,-143.05000,66.750000,0.0058972532
20190717,-143.05000,66.950000,0.028857124
20190717,-143.05000,67.250000,0.0023425613
20190717,-143.05000,67.350000,0.032883451
20190717,-142.95000,66.850000,0.012234244
20190717,-142.95000,67.350000,0.072339139
20190717,-142.55000,66.850000,0.0020708456
20190717,-142.35000,66.050000,0.029341030
20190717,-142.25000,66.050000,0.011370419
20190717,-142.25000,66.150000,0.011070544
20190717,-141.95000,66.150000,0.0056887456
20190717,-141.85000,66.150000,0.045742542
20190717,-141.85000,66.550000,0.0062725815
20190717,-141.75000,66.150000,0.0011189239
20190717,-141.65000,66.450000,0.016144087
20190717,-141.55000,66.450000,0.033978418
20190717,-141.25000,66.950000,0.011906996
20190717,-134.05000,66.050000,0.00080030136
20190717,-53.150000,66.950000,0.012059583
20190717,-53.150000,67.050000,0.0039332933
20190717,-27.150000,72.350000,0.0060371060
20190717,-26.650000,72.150000,0.00050151524
20190717,55.350000,68.150000,0.0015340890
20190717,70.950000,66.150000,0.015818819
20190717,70.950000,66.250000,0.011010929
20190717,71.050000,66.150000,0.0011031335
20190717,71.050000,66.250000,0.0015414680
20190717,71.450000,71.250000,0.0012642341
20190717,72.450000,67.750000,0.0020320054
20190717,72.450000,67.850000,0.0030814511
20190717,72.550000,67.750000,0.0099252369
20190717,72.550000,67.850000,0.047750291
20190717,76.850000,66.050000,0.00098879377
20190717,77.050000,67.750000,0.0014300881
20190717,77.250000,66.250000,0.012869527
20190717,78.650000,66.250000,0.0010776452
20190717,78.750000,66.250000,0.069518428
20190717,78.850000,66.250000,0.0027097112
20190717,79.050000,67.250000,0.0055696797
20190717,79.050000,67.350000,0.025805495
20190717,79.950000,68.550000,0.076424556
20190717,80.050000,68.550000,0.0015168102
20190717,83.150000,67.250000,0.0022701795
20190717,83.150000,67.350000,0.0099701377
20190717,83.250000,67.250000,0.025874892
20190717,83.250000,67.550000,0.017116105
20190717,83.450000,67.650000,0.0033167259
20190717,83.450000,67.750000,0.050009669
20190717,83.550000,67.750000,0.017067600
20190717,83.550000,68.450000,0.0023151185
20190717,83.650000,68.450000,0.027414487
20190717,88.650000,68.050000,0.027244913
20190717,88.750000,68.050000,0.0012879630
20190717,122.25000,67.350000,0.0019441416
20190717,122.25000,67.450000,0.0043052470
20190717,122.35000,67.350000,0.00074458210
20190717,122.35000,67.450000,0.00078915535
20190717,122.45000,67.350000,0.00077738675
20190717,124.45000,66.350000,0.14852283
20190717,124.45000,66.450000,0.042143410
20190717,124.55000,66.350000,0.38517989
20190717,124.55000,66.450000,0.082038690
20190717,126.15000,68.750000,0.0095856126
20190717,126.25000,68.750000,0.0083230181
20190717,126.35000,68.650000,0.0032223316
20190717,126.35000,68.750000,0.0011016771
20190717,130.75000,68.550000,0.0038530499
20190717,130.95000,67.650000,0.0041168708
20190717,131.35000,67.850000,0.0036434570
20190717,131.35000,68.250000,0.00093334671
20190717,131.45000,67.250000,0.0017648176
20190717,131.55000,67.250000,0.0010181255
20190717,131.75000,67.250000,0.0028015599
20190717,131.85000,67.150000,0.0022203175
20190717,131.85000,67.250000,0.0015459777
20190717,131.95000,67.150000,0.0059804445
20190717,131.95000,67.250000,0.013205468
20190717,132.15000,67.650000,0.00093393565
20190717,132.55000,67.550000,0.012526575
20190717,132.65000,67.550000,0.0015737133
20190717,132.85000,67.950000,0.047761652
20190717,132.95000,67.450000,0.00074908896
20190717,132.95000,67.950000,0.034490291
20190717,133.05000,67.450000,0.0042787142
20190717,133.25000,67.450000,0.0027253409
20190717,133.25000,67.750000,0.0017691314
20190717,133.35000,66.550000,0.00082981518
20190717,133.35000,66.750000,0.0025247487
20190717,133.35000,67.750000,0.0099037254
20190717,133.35000,67.950000,0.045724926
20190717,133.35000,68.750000,0.0064164274
20190717,133.45000,67.850000,0.00083404385
20190717,133.45000,67.950000,0.0062303124
20190717,133.45000,68.750000,0.0021861920
20190717,133.85000,68.550000,0.0029916956
20190717,133.95000,66.450000,0.0015283485
20190717,134.15000,68.250000,0.0027682173
20190717,134.25000,67.450000,0.0081195519
20190717,134.25000,68.250000,0.0017513150
20190717,134.35000,67.750000,0.0019529023
20190717,134.45000,67.750000,0.0014015975
20190717,134.45000,67.850000,0.0067411800
20190717,134.55000,66.450000,0.00085663119
20190717,134.55000,67.850000,0.0021572612
20190717,134.65000,67.950000,0.0075094506
20190717,134.85000,67.550000,0.020550215
20190717,134.85000,68.450000,0.0058117887
20190717,135.05000,67.550000,0.0074566322
20190717,135.05000,68.250000,0.21267749
20190717,135.05000,68.350000,0.076177352
20190717,135.15000,67.450000,0.0020325923
20190717,135.15000,67.550000,0.0078901023
20190717,135.15000,67.650000,0.047704786
20190717,135.15000,68.250000,0.0023373631
20190717,135.15000,68.350000,0.027218462
20190717,135.25000,67.550000,0.015105447
20190717,135.25000,67.650000,0.0068416127
20190717,135.25000,67.750000,0.0027580429
20190717,135.25000,67.850000,0.010521044
20190717,135.35000,67.850000,0.0026449898
20190717,135.35000,67.950000,0.0074892059
20190717,135.35000,68.350000,0.0020024226
20190717,135.35000,69.050000,0.0039793775
20190717,135.45000,68.450000,0.0041065397
20190717,135.55000,68.450000,0.020465849
20190717,135.55000,68.850000,0.0011515693
20190717,135.55000,68.950000,0.0047578278
20190717,135.65000,68.350000,0.00073150021
20190717,135.65000,68.450000,0.082709032
20190717,135.65000,68.950000,0.0045483368
20190717,135.75000,68.250000,0.0075134127
20190717,135.85000,68.250000,0.0014654766
20190717,135.95000,68.350000,0.00084174266
20190717,135.95000,68.950000,0.0020763525
20190717,135.95000,69.050000,0.00095867652
20190717,136.05000,67.450000,0.0034813360
20190717,136.05000,67.850000,0.00083305015
20190717,136.05000,68.350000,0.0013049997
20190717,136.05000,68.950000,0.0076791147
20190717,136.15000,67.450000,0.0059289574
20190717,136.15000,67.650000,0.0022709565
20190717,136.15000,67.850000,0.00096128342
20190717,136.25000,67.450000,0.037391818
20190717,136.25000,67.550000,0.0014812259
20190717,136.25000,67.750000,0.0060385048
20190717,136.35000,67.650000,0.0078918172
20190717,136.35000,67.750000,0.018281360
20190717,136.45000,67.650000,0.0017762221
20190717,136.45000,67.750000,0.015254369
20190717,136.55000,67.750000,0.023337880
20190717,136.75000,67.750000,0.012415515
20190717,136.85000,67.650000,0.28119148
20190717,136.85000,67.750000,0.0032204073
20190717,136.85000,68.450000,0.010726281
20190717,136.95000,67.650000,0.014440046
20190717,136.95000,68.450000,0.0013406735
20190717,137.15000,67.650000,0.00075994230
20190717,137.15000,68.150000,0.00070802025
20190717,137.25000,67.650000,0.0067590756
20190717,137.35000,67.550000,0.050377512
20190717,137.35000,67.650000,0.011405638
20190717,141.15000,68.150000,0.0085143868
20190717,153.45000,67.950000,0.00097632506
20190717,162.25000,67.150000,0.020725821
20190717,162.35000,67.050000,0.0013498669
20190717,162.35000,67.150000,0.015328188
20190718,-160.75000,68.150000,0.00068109857
20190718,-156.35000,66.850000,0.025339163
20190718,-156.35000,66.950000,0.0075480544
20190718,-156.25000,66.850000,0.0072765489
20190718,-156.25000,66.950000,0.0097386330
20190718,-155.95000,66.850000,0.0049422606
20190718,-155.85000,66.850000,0.046997845
20190718,-155.75000,66.850000,0.011711292
20190718,-155.45000,66.650000,0.0056105782
20190718,-155.45000,66.750000,0.0085404462
20190718,-155.35000,66.650000,0.035548902
20190718,-155.35000,66.750000,0.066806608
20190718,-153.45000,66.250000,0.0048781868
20190718,-148.45000,66.850000,0.10978907
20190718,-148.35000,66.850000,0.0099273205
20190718,-148.35000,66.950000,0.0053336239
20190718,-148.35000,67.050000,0.0033109075
20190718,-148.25000,66.950000,0.0039227241
20190718,-147.35000,66.950000,0.00090990263
20190718,-147.25000,66.950000,0.00057371328
20190718,-147.25000,67.150000,0.037070869
20190718,-147.25000,67.250000,0.0025043488
20190718,-147.15000,66.450000,0.26308686
20190718,-147.05000,66.450000,0.013639835
20190718,-147.05000,67.350000,0.0081505607
20190718,-146.95000,66.550000,0.034429304
20190718,-146.95000,66.650000,0.032574945
20190718,-146.85000,66.550000,0.074708597
20190718,-146.85000,66.650000,0.055504306
20190718,-146.75000,66.550000,0.0045914140
20190718,-146.65000,66.550000,0.057590349
20190718,-146.65000,66.650000,0.013660454
20190718,-146.65000,66.950000,0.0091960156
20190718,-146.55000,66.650000,0.0027012414
20190718,-146.35000,66.550000,0.0097963981
20190718,-146.15000,66.550000,0.0085225463
20190718,-146.15000,66.650000,0.014215190
20190718,-146.05000,66.650000,0.037739945
20190718,-145.95000,66.650000,0.0011174365
20190718,-144.15000,66.350000,0.014983612
20190718,-144.05000,66.250000,0.11000832
20190718,-144.05000,66.350000,0.022291263
20190718,-144.05000,66.450000,0.035071020
20190718,-143.95000,66.250000,0.24326144
20190718,-143.95000,66.350000,0.027778720
20190718,-143.95000,66.450000,0.11941754
20190718,-143.85000,66.250000,0.0020718395
20190718,-143.85000,66.350000,0.0034080946
20190718,-143.85000,66.450000,0.011285581
20190718,-143.85000,66.550000,0.0080664781
20190718,-143.75000,66.350000,0.049064158
20190718,-143.75000,66.450000,0.0038853611
20190718,-143.75000,66.550000,0.0085113212
20190718,-143.65000,66.350000,0.0054565545
20190718,-143.65000,66.550000,0.0066517379
20190718,-143.55000,66.550000,0.018596167
20190718,-143.45000,66.450000,0.011056347
20190718,-143.45000,66.550000,0.041514004
20190718,-143.35000,66.550000,0.0020011400
20190718,-143.35000,66.650000,0.0044537503
20190718,-143.35000,66.750000,0.069920365
20190718,-143.35000,66.850000,0.014341750
20190718,-143.25000,66.550000,0.0052131063
20190718,-143.25000,66.650000,0.038537060
20190718,-143.25000,66.750000,0.00070697867
20190718,-143.25000,66.850000,0.0010259087
20190718,-143.15000,66.750000,0.0031671574
20190718,-143.15000,66.850000,0.00080765446
20190718,-143.15000,66.950000,0.080802728
20190718,-143.05000,66.750000,0.085675784
20190718,-143.05000,66.950000,0.070599046
20190718,-143.05000,67.350000,0.021787289
20190718,-142.95000,66.850000,0.0045610261
20190718,-142.95000,67.350000,0.0097840604
20190718,-142.35000,66.050000,0.0053981129
20190718,-142.25000,66.050000,0.0018705073
20190718,-142.25000,66.150000,0.0015419663
20190718,-141.95000,66.150000,0.013947107
20190718,-141.85000,66.150000,0.0065855372
20190718,-141.85000,66.550000,0.0028469054
20190718,-141.65000,66.150000,0.0018777875
20190718,-141.65000,66.450000,0.0063286308
20190718,-141.55000,66.450000,0.030836950
20190718,-141.55000,66.750000,0.050226877
20190718,-141.45000,67.150000,0.0020714995
20190718,-141.35000,67.150000,0.0019414842
20190718,-141.25000,66.850000,0.077302591
20190718,-141.25000,66.950000,0.016496289
20190718,-122.05000,69.050000,0.00087135885
20190718,-53.150000,66.950000,0.012059583
20190718,-53.150000,67.050000,0.0039332933
20190718,-27.150000,72.350000,0.0060371060
20190718,-26.650000,72.150000,0.00050151524
20190718,68.150000,70.550000,0.0014326502
20190718,70.950000,66.150000,0.0041831821
20190718,70.950000,66.250000,0.0078587474
20190718,71.050000,66.150000,0.0015957459
20190718,72.450000,67.850000,0.0057536369
20190718,72.550000,67.750000,0.021282650
20190718,72.550000,67.850000,0.041726365
20190718,76.950000,66.150000,0.011160213
20190718,77.050000,67.750000,0.0043045641
20190718,77.250000,66.250000,0.011793200
20190718,78.750000,66.250000,0.064184193
20190718,79.050000,67.250000,0.0096569326
20190718,79.050000,67.350000,0.013818963
20190718,79.950000,68.550000,0.076328090
20190718,83.150000,67.250000,0.0039738546
20190718,83.150000,67.350000,0.0068172234
20190718,83.250000,67.250000,0.029704187
20190718,83.250000,67.550000,0.015437060
20190718,83.350000,67.850000,0.0023508552
20190718,83.450000,67.650000,0.0031222815
20190718,83.450000,67.750000,0.11361013
20190718,83.550000,67.750000,0.017854511
20190718,83.550000,68.450000,0.0054421667
20190718,83.650000,68.350000,0.0037258442
20190718,83.650000,68.450000,0.033967145
20190718,88.550000,68.050000,0.0012888366
20190718,88.650000,68.050000,0.058623460
20190718,88.750000,68.050000,0.0022612063
20190718,118.05000,66.250000,0.00093446704
20190718,124.45000,66.350000,0.0081297417
20190718,124.45000,66.450000,0.0038409486
20190718,124.55000,66.350000,0.020454188
20190718,124.55000,66.450000,0.0044878348
20190718,126.05000,68.750000,0.12690810
20190718,126.15000,68.650000,0.043060102
20190718,126.15000,68.750000,0.55493181
20190718,126.25000,68.650000,0.0044030612
20190718,126.25000,68.750000,0.023171361
20190718,126.35000,68.650000,0.071119027
20190718,130.75000,68.550000,0.00088755723
20190718,131.95000,67.250000,0.0013478556
20190718,132.55000,67.550000,0.00068893024
20190718,132.85000,67.950000,0.0031783280
20190718,132.95000,67.950000,0.0018786647
20190718,133.35000,67.950000,0.0016393641
20190718,133.35000,68.750000,0.0052201303
20190718,133.45000,68.750000,0.010705970
20190718,133.55000,68.750000,0.0025284170
20190718,134.55000,68.950000,0.0026224365
20190718,134.85000,67.550000,0.0048982806
20190718,135.05000,68.250000,0.18141329
20190718,135.05000,68.350000,0.013844764
20190718,135.15000,67.550000,0.0079568756
20190718,135.15000,67.650000,0.0013821221
20190718,135.15000,68.250000,0.014905119
20190718,135.15000,68.350000,0.0016483025
20190718,135.25000,67.550000,0.0066860487
20190718,135.25000,68.350000,0.014585763
20190718,135.25000,69.050000,0.024904848
20190718,135.35000,68.850000,0.0015955195
20190718,135.35000,68.950000,0.0093867758
20190718,135.35000,69.050000,0.0048104878
20190718,135.55000,68.450000,0.00095480077
20190718,135.55000,68.850000,0.0031218656
20190718,135.55000,68.950000,0.017045275
20190718,135.55000,69.050000,0.0030958483
20190718,135.65000,68.450000,0.18146326
20190718,135.75000,68.350000,0.0070625206
20190718,135.75000,68.450000,0.022515241
20190718,135.75000,68.850000,0.021062524
20190718,135.75000,68.950000,0.013899827
20190718,135.75000,69.050000,0.0043294496
20190718,135.95000,68.350000,0.0078043909
20190718,135.95000,68.950000,0.0032912657
20190718,136.05000,68.350000,0.0037791070
20190718,136.05000,68.950000,0.0072288430
20190718,136.15000,67.450000,0.0012254054
20190718,136.25000,67.450000,0.043226454
20190718,136.35000,67.650000,0.013868752
20190718,136.35000,67.750000,0.0010558448
20190718,136.45000,67.650000,0.0046212407
20190718,136.45000,67.750000,0.0060127664
20190718,136.55000,67.750000,0.018055160
20190718,136.75000,67.750000,0.0023773985
20190718,136.75000,68.250000,0.0086488486
20190718,136.75000,68.450000,0.0033282410
20190718,136.85000,67.650000,0.016833534
20190718,136.85000,67.750000,0.22874354
20190718,136.85000,68.150000,0.0022817470
20190718,136.85000,69.250000,0.019355476
20190718,136.85000,69.350000,0.0081592780
20190718,136.95000,67.650000,0.00089068646
20190718,136.95000,67.750000,0.035364975
20190718,136.95000,68.350000,0.0016555271
20190718,136.95000,68.450000,0.0028147795
